blank,,m3-wt-heme-sample41-5in1005,,
Wavelength (nm),Abs,Wavelength (nm),Abs,
440.2449341,-0.0001848899992,440.2449341,0.07137267292,
440.0149536,0.0002140261495,440.0149536,0.07195854932,
439.7466125,0.0002788295969,439.7466125,0.07325654477,
439.5166016,0.0002071630297,439.5166016,0.07474847138,
439.24823,6.409838534E-005,439.24823,0.07572174072,
439.018219,2.64044902E-005,439.018219,0.07746344805,
438.7498474,-0.0006942758919,438.7498474,0.07759121805,
438.4814148,-9.876962577E-005,438.4814148,0.07975564897,
438.2513428,0.0003610003914,438.2513428,0.08152735233,
437.9828796,-0.0001988104923,437.9828796,0.08253229409,
437.7528076,3.142670175E-005,437.7528076,0.08307264745,
437.484375,0.0004253075458,437.484375,0.08556025475,
437.2542725,9.762695845E-005,437.2542725,0.08710348606,
436.9858093,0.0004653164942,436.9858093,0.08830969036,
436.7556763,-8.329306002E-005,436.7556763,0.08905048668,
436.4871826,0.0001268079795,436.4871826,0.09016700834,
436.2570496,-0.0004250983475,436.2570496,0.09105569869,
435.9885254,0.0003737211518,435.9885254,0.09353785962,
435.7583618,-0.0001946188713,435.7583618,0.09570600837,
435.4898071,-0.0005204101908,435.4898071,0.09754153341,
435.2596436,-0.0006402573199,435.2596436,0.09895547479,
434.9910583,-0.0004887625691,434.9910583,0.101248838,
434.7608032,-0.0006107897498,434.7608032,0.1031133756,
434.4922791,-0.0001976720378,434.4922791,0.1042912453,
434.2620239,0.0001844766957,434.2620239,0.1063375026,
433.9933777,-0.0001484047825,433.9933777,0.1063545942,
433.7631531,-7.573574112E-005,433.7631531,0.1092777401,
433.4944763,-0.0003717704094,433.4944763,0.1121022254,
433.2642212,0.0005145553732,433.2642212,0.1136703119,
432.995575,-0.0002992939553,432.995575,0.1167315096,
432.7652893,0.0001005527374,432.7652893,0.1181596816,
432.496582,9.918046999E-005,432.496582,0.1203626841,
432.2663269,-0.0002212169056,432.2663269,0.1226411462,
431.9975586,-0.0002840314992,431.9975586,0.1254445612,
431.7672424,-0.0003964437929,431.7672424,0.1255447567,
431.4985352,0.0003128151293,431.4985352,0.128774181,
431.2681274,-0.0002789611171,431.2681274,0.1290952861,
430.9994202,-0.0002704241488,430.9994202,0.1328316927,
430.7690125,-0.0001731426164,430.7690125,0.1351490319,
430.5002136,-0.00011585014,430.5002136,0.1382613927,
430.2314453,-0.0001548222644,430.2314453,0.139108479,
430.0010376,-4.907702169E-005,430.0010376,0.1432233453,
429.7322388,-3.758479943E-005,429.7322388,0.1435517818,
429.50177,0.0003305601422,429.50177,0.1469935477,
429.2329712,0.0001533237664,429.2329712,0.1508699507,
429.0025024,-0.000187373982,429.0025024,0.151134938,
428.7336426,-0.0003427502525,428.7336426,0.15334557,
428.5032043,-0.00048591831,428.5032043,0.1581903994,
428.2342834,0.0001762156462,428.2342834,0.1619268656,
428.0038452,0.0001586322905,428.0038452,0.1624673456,
427.7349243,7.261621067E-005,427.7349243,0.1658623666,
427.504425,-0.0001353625121,427.504425,0.167309463,
427.2354736,3.857180491E-005,427.2354736,0.1702722013,
427.0049133,0.0004120929807,427.0049133,0.1740770936,
426.7359619,-3.862014637E-005,426.7359619,0.1749352962,
426.5054321,-0.0001547705033,426.5054321,0.1785011142,
426.2364197,-0.0004643530119,426.2364197,0.1801192313,
426.0058594,-0.0001316878333,426.0058594,0.1824586689,
425.7368469,-0.0004472862056,425.7368469,0.1850718707,
425.5063171,-9.017735283E-005,425.5063171,0.1853031218,
425.2372742,-0.0004684903251,425.2372742,0.1880957931,
425.0066528,-0.0004312531382,425.0066528,0.1902394444,
424.7376099,-0.0002437773946,424.7376099,0.1928334385,
424.507019,2.645626591E-005,424.507019,0.1943321973,
424.237915,-0.0001681227004,424.237915,0.1967078149,
424.0072632,-9.706153651E-005,424.0072632,0.1989194602,
423.7381592,-4.504135177E-006,423.7381592,0.2006005794,
423.5074768,-0.0003488544899,423.5074768,0.2044575065,
423.2383728,9.822247375E-005,423.2383728,0.2051605582,
423.0076599,-0.0002510730701,423.0076599,0.2052239627,
422.7385254,0.0002522543364,422.7385254,0.2091376483,
422.5078125,0.0001045660101,422.5078125,0.2105404139,
422.238678,-0.0001437468745,422.238678,0.2132180482,
422.0079346,0.0002324405359,422.0079346,0.2156593651,
421.738739,-0.0002346187975,421.738739,0.2156750113,
421.5079956,-7.604631537E-005,421.5079956,0.21786654,
421.2388,0.0003801205603,421.2388,0.2193641067,
421.0080566,0.0003112349368,421.0080566,0.2209856063,
420.7388,0.0005482742563,420.7388,0.2211761773,
420.5080261,0.0003929455124,420.5080261,0.2222524434,
420.2387695,-0.0002596621634,420.2387695,0.2231385559,
420.0079346,-5.679010064E-005,420.0079346,0.2237684876,
419.7386475,-4.9491151E-005,419.7386475,0.2241179496,
419.507782,-9.422390576E-006,419.507782,0.2254326791,
419.2384949,6.324402784E-005,419.2384949,0.2253715247,
419.0076599,-0.0002352397278,419.0076599,0.2264148146,
418.7383118,-0.0002667506342,418.7383118,0.2263084948,
418.5074768,-0.0002351879812,418.5074768,0.2266016006,
418.2381287,-3.163150177E-005,418.2381287,0.2274073958,
418.0072021,-0.0001368116791,418.0072021,0.2272259593,
417.737854,-0.0002933442593,417.737854,0.2275257111,
417.5069275,6.037027561E-005,417.5069275,0.2279977798,
417.2375793,7.292689406E-005,417.2375793,0.2280352414,
417.0066833,-0.000167760445,417.0066833,0.2264954895,
416.7372437,0.0003567515814,416.7372437,0.2266861796,
416.5062561,5.203391265E-005,416.5062561,0.22594437,
416.2368774,0.0001194024953,416.2368774,0.2248881757,
416.0058899,0.0001046178004,416.0058899,0.2261682451,
415.7363892,-9.525932001E-006,415.7363892,0.2247139961,
415.5054016,-0.0001436951279,415.5054016,0.2243214846,
415.2359314,0.0001090453879,415.2359314,0.2242497653,
415.0049438,-0.0001072064479,415.0049438,0.2223255187,
414.7354126,0.0003003033635,414.7354126,0.2224328071,
414.504364,-0.0002498830145,414.504364,0.2207304686,
414.2348938,0.0002768351114,414.2348938,0.2201781273,
414.0037842,2.221072828E-005,414.0037842,0.219470039,
413.7342529,-8.339658234E-005,413.7342529,0.2183585614,
413.5031738,2.764709461E-005,413.5031738,0.2179216444,
413.2336426,-0.0001640860428,413.2336426,0.2149589807,
413.0025024,0.0002041070402,413.0025024,0.2152353525,
412.7329712,0.0002902786946,412.7329712,0.213409096,
412.5018311,8.266176155E-005,412.5018311,0.2115364671,
412.2321777,2.394518015E-005,412.2321777,0.2104582936,
412.0010681,-0.0003291964822,412.0010681,0.2087040395,
411.7314453,0.0002526946773,411.7314453,0.2076105624,
411.5003052,-0.0004616120423,411.5003052,0.2063096464,
411.2691345,8.102383617E-006,411.2691345,0.2053703964,
410.9994507,-0.0004055989848,410.9994507,0.2034329921,
410.76828,2.518777728E-005,410.76828,0.2022876889,
410.4985352,0.0002883877605,410.4985352,0.2014914006,
410.2674255,0.0002180404699,410.2674255,0.1998179853,
409.9976501,0.0005071173073,409.9976501,0.1995620877,
409.766449,-8.163667371E-005,409.766449,0.1964317113,
409.4967346,0.0001208266185,409.4967346,0.1954913139,
409.2655029,0.0002035372891,409.2655029,0.1946881264,
408.9957275,0.0002284001821,408.9957275,0.1935973912,
408.7644958,0.0003630470892,408.7644958,0.191498369,
408.4946594,0.0001867815299,408.4946594,0.1902786344,
408.2634583,0.0003563629871,408.2634583,0.1889040619,
407.9936218,-0.0003987714008,407.9936218,0.1867045164,
407.7622986,7.077800547E-005,407.7622986,0.1864979714,
407.4924622,-0.0001227856701,407.4924622,0.1841141135,
407.2612,8.892740152E-005,407.2612,0.1843572408,
406.991333,-0.0002235454449,406.991333,0.1813440174,
406.7599792,-0.000198241265,406.7599792,0.1798470914,
406.4901123,0.0003468292125,406.4901123,0.1789671779,
406.2587891,0.0005399544025,406.2587891,0.1788423061,
405.9888611,-7.739214925E-005,405.9888611,0.1766358465,
405.7575073,0.0002037444647,405.7575073,0.1765255779,
405.4875793,0.0002536530083,405.4875793,0.1750629097,
405.2561951,0.0003161568311,405.2561951,0.1733845025,
404.9862976,0.0001500868966,404.9862976,0.1708323061,
404.7548828,0.00021177296,404.7548828,0.1717076004,
404.4848938,-0.0006127026281,404.4848938,0.1693774611,
404.2534485,8.281711052E-005,404.2534485,0.1694130599,
403.9834595,-0.0004855045991,403.9834595,0.1670922339,
403.7520142,-2.557458356E-005,403.7520142,0.1671275049,
403.4820251,-0.0002249425743,403.4820251,0.1651411504,
403.2505493,-7.248010661E-006,403.2505493,0.1655842811,
403.019104,0.0002706444648,403.019104,0.1645944118,
402.749054,-3.013022251E-005,402.749054,0.1638099104,
402.5175781,0.0001586064027,402.5175781,0.1625415534,
402.2475281,0.0003063131298,402.2475281,0.16090855,
402.0160217,-2.226136166E-005,402.0160217,0.1590488851,
401.7459412,8.928988245E-005,401.7459412,0.1586788744,
401.5144043,-0.0003451816156,401.5144043,0.1587290168,
401.2442932,-0.0001442126668,401.2442932,0.1555866748,
401.0127258,8.12118742E-005,401.0127258,0.1567151695,
400.7425537,8.778819029E-005,400.7425537,0.1548939496,
400.5110168,7.818266022E-005,400.5110168,0.1536763757,
400.2408447,0.0002133786766,400.2408447,0.1536461264,
400.0092773,0.0003443163005,400.0092773,0.153013736,
399.7391052,-0.0006405157619,399.7391052,0.1520817727,
399.5075378,-0.0003666493576,399.5075378,0.1520711929,
399.2373352,0.0001527022832,399.2373352,0.1512918025,
399.0057068,-0.000173401364,399.0057068,0.1489427537,
398.7354736,-0.0004716967233,398.7354736,0.1485613734,
398.5038452,-0.0006297112559,398.5038452,0.1482872218,
398.2335815,-3.282216858E-005,398.2335815,0.1479391456,
398.0019531,-6.848887278E-005,398.0019531,0.1466006339,
397.7316589,0.0002210965467,397.7316589,0.1455236673,
397.4999695,-0.0003514409764,397.4999695,0.1458109319,
397.2683105,-7.785801427E-005,397.2683105,0.1445550025,
396.9980164,0.0002934389049,396.9980164,0.1439839154,
396.7663574,-7.972146705E-005,396.7663574,0.1439460814,
396.4960022,-0.0001339651062,396.4960022,0.1427688152,
396.2642822,-0.0001240796119,396.2642822,0.1425099373,
395.9939575,-0.0001942566305,395.9939575,0.1414400637,
395.762207,0.0001127998112,395.762207,0.1412693411,
395.4918213,0.0001708292111,395.4918213,0.1405097246,
395.2601013,-2.329730933E-006,395.2601013,0.1395637989,
394.9896851,9.392444917E-005,394.9896851,0.1393681914,
394.7579346,-5.197591236E-005,394.7579346,0.1389101148,
394.4875183,-5.999952919E-005,394.4875183,0.1377764046,
394.2557068,-0.0004608362797,394.2557068,0.1368758529,
393.9852905,-0.0005387668498,393.9852905,0.1356061697,
393.7535095,-2.536750799E-005,393.7535095,0.135290727,
393.4830322,-0.0004521477385,393.4830322,0.1352582723,
393.2512207,0.0004578793305,393.2512207,0.1342754662,
392.9807434,-6.678066711E-005,392.9807434,0.1339359581,
392.7489014,0.0001477563492,392.7489014,0.132911697,
392.5170288,-1.982819958E-005,392.5170288,0.1329270005,
392.246521,0.0003054582921,392.246521,0.132664457,
392.0146484,6.396893878E-005,392.0146484,0.1320309639,
391.7441406,0.0002260951151,391.7441406,0.1301030964,
391.5122375,-0.000193169908,391.5122375,0.1287606359,
391.2416992,-0.000459853647,391.2416992,0.1286157072,
391.0097351,4.789168088E-005,391.0097351,0.1279656589,
390.7391968,-6.201834913E-005,390.7391968,0.1275708079,
390.5072632,-0.0003601832723,390.5072632,0.1272221357,
390.2366638,-0.0001125893687,390.2366638,0.1257754117,
390.0046997,-0.0006840930437,390.0046997,0.1249954849,
389.7341003,-0.0003751844342,389.7341003,0.1256083846,
389.5021973,0.0003005365143,389.5021973,0.1246052459,
389.2315369,-0.0005236162106,389.2315369,0.1229424849,
388.9995117,-0.0002261844493,388.9995117,0.1234650165,
388.7675171,0.0002146218176,388.7675171,0.1232903749,
388.4968567,-0.0002106089378,388.4968567,0.1224751472,
388.2648621,5.41827103E-005,388.2648621,0.1207536012,
387.9941711,0.0004807095102,387.9941711,0.1209050938,
387.762146,-0.0004110816517,387.762146,0.1193781123,
387.4914246,5.41827103E-005,387.4914246,0.1193225384,
387.2593994,-8.34483435E-005,387.2593994,0.1187817231,
386.9886475,-0.00104624033,386.9886475,0.1184580624,
386.7565918,-0.0006415497046,386.7565918,0.117481932,
386.4858398,7.994323096E-005,386.4858398,0.1177840233,
386.2537537,7.497223851E-005,386.2537537,0.1158871725,
385.9829712,9.470119403E-005,385.9829712,0.1151616946,
385.750885,-0.0002145934268,385.750885,0.1151214093,
385.5187683,-0.0001352072431,385.5187683,0.1142345667,
385.2479553,0.0006663238746,385.2479553,0.1137764603,
385.0158386,-0.0004837980377,385.0158386,0.1142142937,
384.7450256,-0.0002243216295,384.7450256,0.1128297895,
384.5128479,0.0005889684544,384.5128479,0.1135194749,
384.2420044,-0.0001219058031,384.2420044,0.1119139493,
384.0098572,0.0001796080905,384.0098572,0.1104783863,
383.7389832,-0.0007090587751,383.7389832,0.1108813584,
383.5068054,-0.0002267536474,383.5068054,0.1101203859,
383.2359314,-0.0002811341546,383.2359314,0.1088460907,
383.0037231,3.867535997E-005,383.0037231,0.1090252921,
382.7328186,-0.0004928996786,382.7328186,0.1097141579,
382.5005798,0.0002992931404,382.5005798,0.1075698882,
382.2683716,-8.986678586E-005,382.2683716,0.106644474,
381.9974365,-0.0002480720286,381.9974365,0.1064194813,
381.7651978,-0.0005512799253,381.7651978,0.1062287241,
381.4942322,-9.612985014E-005,381.4942322,0.1059314534,
381.2619629,-7.149115845E-005,381.2619629,0.105353795,
380.9909668,0.000596070895,380.9909668,0.1063133925,
380.7586975,0.0004990056623,380.7586975,0.1056209207,
380.4877014,-0.0003131073317,380.4877014,0.1042803526,
380.2554016,-0.0007442565402,380.2554016,0.1036419794,
379.984375,-0.0004553025356,379.984375,0.1040128022,
379.7520447,-0.0004405110085,379.7520447,0.1041736975,
379.4809875,0.0008584500174,379.4809875,0.10447108,
379.2486877,-0.0007684436277,379.2486877,0.1028495282,
379.0163269,-0.0008001225651,379.0163269,0.1028110161,
378.7452698,-0.0001722628367,378.7452698,0.1026629806,
378.5128479,-4.390038157E-005,378.5128479,0.1027457193,
378.2417908,-0.0001303939353,378.2417908,0.1028995514,
378.0093994,0.0003497048747,378.0093994,0.1023434103,
377.7382813,-0.0006813534419,377.7382813,0.1015951484,
377.5058899,-0.0007151578902,377.5058899,0.101261355,
377.2347717,-3.856838157E-005,377.2347717,0.1015816033,
377.0023499,-0.0003969610552,377.0023499,0.1001485139,
376.7312317,-0.0005823543179,376.7312317,0.09989766032,
376.4987488,-0.0004198227543,376.4987488,0.09896948189,
376.2663269,0.0004409582762,376.2663269,0.09953079373,
375.9951172,-0.0001465416281,375.9951172,0.09908013046,
375.7626648,-0.0002879635722,375.7626648,0.09925264865,
375.4914856,-0.0001923936652,375.4914856,0.09833052009,
375.2590027,-3.209848273E-006,375.2590027,0.09867148846,
374.9877625,1.030273779E-005,374.9877625,0.09750909358,
374.7552795,-8.018732478E-005,374.7552795,0.09885320812,
374.4840088,-0.0009144162759,374.4840088,0.09862340987,
374.2515259,9.405391029E-005,374.2515259,0.09858793765,
374.0190125,-0.0007285962347,374.0190125,0.09830192477,
373.7477112,-0.0009029986104,373.7477112,0.09873894602,
373.5151672,-0.0006153910072,373.5151672,0.09648038447,
373.243866,0.0006227708654,373.243866,0.09790367633,
373.011322,0.0001777435391,373.011322,0.09755954891,
372.7400208,-0.0002886361617,372.7400208,0.0963896513,
372.5074463,-0.0007590893656,372.5074463,0.09706117213,
372.2361145,-0.0003205053217,372.2361145,0.09612485021,
372.0035095,-0.0003649940481,372.0035095,0.09651051462,
371.7321167,-0.0005594494869,371.7321167,0.09615895897,
371.4995422,-0.0003719256201,371.4995422,0.09788843244,
371.2669067,-0.0005798208877,371.2669067,0.09532309324,
370.9955444,0.0008731566486,370.9955444,0.09821886569,
370.7628479,0.000360430422,370.7628479,0.09816025198,
370.4914856,0.0004210062907,370.4914856,0.09581121057,
370.2587891,0.0004253334773,370.2587891,0.09708759189,
369.9873962,-0.0005030353204,369.9873962,0.09651791304,
369.7547302,-6.579714682E-005,369.7547302,0.095193699,
369.4832764,0.0005644218763,369.4832764,0.09646056592,
369.2505798,-0.0003922023461,369.2505798,0.09724400192,
369.0178833,-0.000169571751,369.0178833,0.09601737559,
368.7463989,4.475914466E-005,368.7463989,0.09625774622,
368.5137024,-3.292570182E-005,368.5137024,0.09573220462,
368.2421875,0.0003531245748,368.2421875,0.09775882959,
368.009491,0.0003421660513,368.009491,0.09642549604,
367.7379456,0.0002956147946,367.7379456,0.09596838802,
367.505188,0.0004295829567,367.505188,0.09724944085,
367.2336731,0.000465938414,367.2336731,0.09681161493,
367.000885,0.0009723810945,367.000885,0.09764083475,
366.7681274,-0.0005283734645,366.7681274,0.09643506259,
366.4965515,0.0003619330528,366.4965515,0.09726362675,
366.2637939,0.0001541524107,366.2637939,0.09644986689,
365.9921875,7.440264744E-005,365.9921875,0.09684807807,
365.7593689,-7.43381388E-005,365.7593689,0.09588219225,
365.4877319,0.0002838806249,365.4877319,0.09573353082,
365.2549438,0.0002936720266,365.2549438,0.09682022035,
364.9833069,0.0003312336921,364.9833069,0.09685157239,
364.7504883,-0.0001916691836,364.7504883,0.09679181874,
364.5176392,1.2399556E-005,364.5176392,0.09637285024,
364.2459412,-0.0007767641218,364.2459412,0.09763944149,
364.013092,-0.0001368116791,364.013092,0.09662813693,
363.741394,8.602759044E-005,363.741394,0.09790574759,
363.5085449,0.0001554989576,363.5085449,0.09742832929,
363.2368469,-0.0002664919302,363.2368469,0.09633591026,
363.0039368,0.0003674254986,363.0039368,0.09620095789,
362.7322083,-0.0003155388404,362.7322083,0.09657850116,
362.4992981,0.0001767853682,362.4992981,0.09736853093,
362.2663574,-0.0009771822952,362.2663574,0.09701298177,
361.9946289,-0.0002740459167,361.9946289,0.09541510791,
361.7616882,-0.0001167300288,361.7616882,0.09603555501,
361.4899292,9.910279186E-005,361.4899292,0.09586514533,
361.2569275,-0.0003342145355,361.2569275,0.09534304589,
360.9851379,2.138233685E-005,360.9851379,0.09572213888,
360.7521973,-0.0001767651847,360.7521973,0.09547354281,
360.5192261,-0.0003713566111,360.5192261,0.09640539438,
360.2473755,0.0008582684677,360.2473755,0.09687732905,
360.0143738,-3.54105614E-005,360.0143738,0.09546773881,
359.7425232,-5.658304144E-005,359.7425232,0.09555714577,
359.509552,0.0003019871365,359.509552,0.09522183985,
359.2376709,-0.0002007251751,359.2376709,0.09543219954,
359.0046387,2.547254007E-005,359.0046387,0.09450835735,
358.7327576,9.793766367E-005,358.7327576,0.09467739612,
358.4997253,-0.000311865675,358.4997253,0.09506931156,
358.2666626,0.0001224837906,358.2666626,0.09403728694,
357.994751,7.657744572E-005,357.994751,0.09563679993,
357.7616882,0.0002254994324,357.7616882,0.09507755935,
357.4897461,0.001047832775,357.4897461,0.09463384002,
357.2566528,8.216983406E-005,357.2566528,0.09504749626,
356.9847107,0.0003740061657,356.9847107,0.09250728786,
356.7515869,-0.0006833693478,356.7515869,0.09299138933,
356.5184937,0.0002609830699,356.5184937,0.09338053316,
356.246521,4.853890277E-005,356.246521,0.09308804572,
356.0133972,2.637860234E-005,356.0133972,0.09305870533,
355.741394,4.916023681E-005,355.741394,0.09315704554,
355.5082092,7.494634337E-005,355.5082092,0.09279999137,
355.2362366,0.0004416838347,355.2362366,0.09243673086,
355.0030212,0.000263029302,355.0030212,0.09209034592,
354.7310181,6.870679499E-005,354.7310181,0.0913105309,
354.4978027,0.0002392263414,354.4978027,0.09192436188,
354.2646484,0.0003454561811,354.2646484,0.09172819555,
353.9925842,-0.0001076722765,353.9925842,0.09163761884,
353.7593689,5.545128442E-005,353.7593689,0.08988396823,
353.4872742,0.0002816011838,353.4872742,0.09018293768,
353.2540588,-0.0002153178648,353.2540588,0.09050022066,
352.9819641,0.0001070516737,352.9819641,0.08935841918,
352.7487183,-0.0001369151869,352.7487183,0.08917268366,
352.5154724,0.000571886776,352.5154724,0.09023637325,
352.2433472,4.289516801E-005,352.2433472,0.08860173821,
352.0100708,-0.000126046376,352.0100708,0.08893149346,
351.737915,0.0001991864265,351.737915,0.08799910545,
351.5046387,3.279876182E-005,351.5046387,0.08810442686,
351.2324829,-0.0008214645204,351.2324829,0.08730596304,
350.999176,-0.0005394390319,350.999176,0.08794607222,
350.7658997,0.0002166678169,350.7658997,0.08771307766,
350.4936829,-0.0003765293513,350.4936829,0.08766444772,
350.2603455,2.430760469E-005,350.2603455,0.08700852841,
349.9881287,-0.0007552132593,349.9881287,0.08489516377,
349.7548218,0.0003075824352,349.7548218,0.08647010475,
349.482605,-0.0009804882575,349.482605,0.08440578729,
349.2492065,-0.0001457135513,349.2492065,0.08482960612,
349.0158386,0.0004398958699,349.0158386,0.08534242958,
348.7435913,-0.0001024963422,348.7435913,0.08587490767,
348.5101929,-0.0005894891801,348.5101929,0.08385620266,
348.2379456,0.0001285428589,348.2379456,0.08369650692,
348.0045166,-0.0004442347854,348.0045166,0.08405651152,
347.7322083,-0.0003525790526,347.7322083,0.08365413547,
347.4988098,-0.0001453512668,347.4988098,0.08361936361,
347.2654114,9.426104225E-005,347.2654114,0.083283104,
346.9930725,-0.0001139350861,346.9930725,0.08173749596,
346.759613,-0.0001759371662,346.759613,0.08169300109,
346.4873047,-0.0002051237389,346.4873047,0.08078636229,
346.2538147,5.01440154E-005,346.2538147,0.08159256727,
345.9814453,0.0005167064373,345.9814453,0.08029791713,
345.7480164,0.0002332693257,345.7480164,0.08021181822,
345.5145569,0.0001322974422,345.5145569,0.07938234508,
345.2421265,0.0004634766374,345.2421265,0.08050560206,
345.0086365,-0.0003082959738,345.0086365,0.07834704965,
344.7362366,-0.0002051237389,344.7362366,0.07866743207,
344.5027161,0.000186522564,344.5027161,0.07841181755,
344.2692261,-8.070495096E-005,344.2692261,0.07763065398,
343.9967651,-0.0002424320701,343.9967651,0.07884202152,
343.7632446,0.0003851986548,343.7632446,0.07709964365,
343.4907532,0.0006329846801,343.4907532,0.07847225666,
343.2572327,-0.0002380856313,343.2572327,0.07838056237,
342.9847412,-4.918306331E-006,342.9847412,0.07718980312,
342.7511902,-0.0001384678471,342.7511902,0.07713770121,
342.5175781,-0.0004497169866,342.5175781,0.07767277956,
342.2451172,1.806878208E-005,342.2451172,0.0761513263,
342.0115051,0.0003447307972,342.0115051,0.07668407261,
341.7389832,-0.0001972063037,341.7389832,0.07532922179,
341.5053711,-0.0005829747533,341.5053711,0.07417666912,
341.2328491,-0.0002391205053,341.2328491,0.07341962308,
340.9992065,0.0006247928832,340.9992065,0.07480406761,
340.765564,6.277801003E-005,340.765564,0.07429766655,
340.492981,-0.0004788334481,340.492981,0.07217893749,
340.2593689,0.0003007696359,340.2593689,0.07435320318,
339.9867554,0.0003069348168,339.9867554,0.07256861776,
339.7531433,1.597193659E-005,339.7531433,0.07393930107,
339.4804993,0.0004328996292,339.4804993,0.07382177562,
339.2468262,-3.520349128E-005,339.2468262,0.07245764136,
339.0131531,2.448881605E-005,339.0131531,0.07224099338,
338.740509,-0.0003437848645,338.740509,0.07291930914,
338.5068359,0.0003669850703,338.5068359,0.07161239535,
338.2341614,0.000468011538,338.2341614,0.07286762446,
338.0004272,0.0007562435931,338.0004272,0.07049848139,
337.7667542,-0.0005954348599,337.7667542,0.0714617148,
337.4940491,0.000420669443,337.4940491,0.06975976378,
337.2603149,0.0002539379057,337.2603149,0.06972806156,
336.9876099,-0.0004109264701,336.9876099,0.06978201121,
336.7538757,-0.000927951769,336.7538757,0.07011663914,
336.4811401,0.000676435011,336.4811401,0.07001799345,
336.247345,-0.0003111931437,336.247345,0.06812965125,
336.0135803,0.000188646125,336.0135803,0.06787782907,
335.7408447,0.0007701169234,335.7408447,0.06893394142,
335.5070496,0.000334420125,335.5070496,0.0696721673,
335.2342834,0.0006401137798,335.2342834,0.06907916814,
335.0004578,0.0004034907615,335.0004578,0.06887260079,
334.7666626,0.0002592735691,334.7666626,0.06853486598,
334.493866,0.0004144249251,334.493866,0.06788485497,
334.2600403,0.0009513669647,334.2600403,0.06858354807,
333.9872131,-0.00012257864,333.9872131,0.06866583228,
333.7533569,0.001117665786,333.7533569,0.06613967568,
333.4805603,-0.0007482361398,333.4805603,0.06588015705,
333.2466736,-0.0005737199099,333.2466736,0.06652116776,
333.0128174,-0.0006430488429,333.0128174,0.06676975638,
332.7399597,-0.0004626980808,332.7399597,0.06538964063,
332.5061035,-0.0003112448612,332.5061035,0.0647200346,
332.2331848,0.0006814129301,332.2331848,0.06485442072,
331.9992676,0.0003837477707,331.9992676,0.06597355753,
331.7653809,0.0002086133463,331.7653809,0.06518795341,
331.4924927,-0.0007356253336,331.4924927,0.06478797644,
331.2585754,-0.0001812157425,331.2585754,0.06437710673,
330.9856567,-0.00108884729,330.9856567,0.06329831481,
330.7516785,-0.0001397617307,330.7516785,0.06355917454,
330.5177307,0.0001768889488,330.5177307,0.0625578016,
330.244812,4.654546501E-005,330.244812,0.06374767423,
330.0108337,0.0008145665051,330.0108337,0.06288221478,
329.737854,-0.000558570493,329.737854,0.06209456176,
329.5038757,0.0002718359465,329.5038757,0.062505126,
329.230896,0.0002091313072,329.230896,0.0618868731,
328.9969177,0.0005680246977,328.9969177,0.06206830963,
328.7629395,0.0009482019232,328.7629395,0.06317099184,
328.4899292,-3.365162911E-006,328.4899292,0.06146752462,
328.2558899,-5.471949044E-005,328.2558899,0.06054623798,
327.9828796,-0.0002120578429,327.9828796,0.06052817404,
327.7488403,0.0002892684715,327.7488403,0.06169688329,
327.514801,-0.000490520848,327.514801,0.06023439392,
327.2417603,0.0002831812599,327.2417603,0.05980154499,
327.0077209,-0.0002111781505,327.0077209,0.05993944034,
326.7346497,-0.0001573064219,326.7346497,0.05931986868,
326.5005493,-7.982498937E-005,326.5005493,0.05801301077,
326.2664795,-0.0002814445761,326.2664795,0.05973883718,
325.9933777,-0.0001970510493,325.9933777,0.05808337033,
325.7592773,-0.0005030353204,325.7592773,0.05945170298,
325.4862061,-5.171708472E-005,325.4862061,0.05955629051,
325.2520752,0.0001141721295,325.2520752,0.059366934,
325.0179443,-8.215429261E-005,325.0179443,0.05939385295,
324.7447815,-0.0006498208968,324.7447815,0.05958194658,
324.5106812,3.719973029E-005,324.5106812,0.05751806498,
324.2375183,2.606795169E-005,324.2375183,0.05773422867,
324.0033569,-0.001078312169,324.0033569,0.05740309134,
323.7692261,-0.000673237897,323.7692261,0.05819473416,
323.4960327,0.0001005009544,323.4960327,0.0560140647,
323.2619019,-0.0008198109572,323.2619019,0.05706536025,
322.988678,0.0001966225391,322.988678,0.057040032,
322.7545166,0.0004711730289,322.7545166,0.05691530183,
322.4812622,-0.0001722628367,322.4812622,0.05573123693,
322.2470703,0.0006367695751,322.2470703,0.0573139973,
322.0128784,9.05585548E-005,322.0128784,0.0558514744,
321.739624,-0.0006433590315,321.739624,0.05559381843,
321.5054321,-0.0008156253025,321.5054321,0.05582009628,
321.2321472,5.15679094E-005,321.2321472,0.05705880746,
320.9979248,-0.001708731987,320.9979248,0.05496574938,
320.7636719,-0.0009866869077,320.7636719,0.05504566804,
320.490387,3.424848546E-005,320.490387,0.0562816374,
320.2561035,-0.001033948152,320.2561035,0.0556813255,
319.9828186,-0.0001221645798,319.9828186,0.05702852085,
319.7485352,6.515986752E-005,319.7485352,0.05660616979,
319.5142517,-0.0002181639138,319.5142517,0.05622190982,
319.2409058,-0.001393688144,319.2409058,0.05558437482,
319.0066528,-0.0006590741104,319.0066528,0.05522985756,
318.7332764,-0.001322878757,318.7332764,0.05496093258,
318.4989929,5.640918971E-005,318.4989929,0.05586407706,
318.2646484,0.0002850462624,318.2646484,0.05463154987,
317.991272,1.038039773E-005,317.991272,0.05722258613,
