Baseline 100%T,,blank,,bm3-wt-5-in-1000,,
218.3255463,4.134989262,218.3255463,10,218.3255463,-0.4184714258,
217.8914032,3.373112679,217.8914032,0.6096106768,217.8914032,0.6278994679,
217.4967651,4.110168457,217.4967651,-0.2539837658,217.4967651,-0.3380487561,
217.0625916,4.130012035,217.0625916,-0.5096081495,217.0625916,10,
216.6678619,10,216.6678619,10,216.6678619,10,
216.2336731,3.954772949,216.2336731,-0.208022058,216.2336731,10,
215.8389587,3.228854179,215.8389587,0.2109344155,215.8389587,10,
215.4047699,3.488268614,215.4047699,0.1242150143,215.4047699,10,
215.009964,10,215.009964,0.2034879625,215.009964,10,
214.5757294,3.528273821,214.5757294,10,214.5757294,-0.1652638465,
214.1414642,3.960074186,214.1414642,0.1968987733,214.1414642,0.4472146928,
213.7466736,3.590265751,213.7466736,0.1323352456,213.7466736,10,
213.3123627,10,213.3123627,10,213.3123627,10,
212.9175415,10,212.9175415,10,212.9175415,10,
212.4832001,3.696251392,212.4832001,-0.1341456622,212.4832001,10,
212.0883484,3.519077539,212.0883484,0.3022557497,212.0883484,0.197530821,
211.6539917,3.505866766,211.6539917,0.3010759652,211.6539917,0.2293328047,
211.2591248,4.029951572,211.2591248,-0.2651779056,211.2591248,10,
210.8247375,3.828380585,210.8247375,0.2514696717,210.8247375,10,
210.3903046,10,210.3903046,10,210.3903046,10,
209.9954224,3.931491852,209.9954224,0.4341085255,209.9954224,-0.3751651943,
209.5609894,10,209.5609894,10,209.5609894,-0.02984703146,
209.1660461,3.777064085,209.1660461,0.5997864604,209.1660461,0.01249893475,
208.7315674,3.667602301,208.7315674,-0.2755701542,208.7315674,-0.1409861892,
208.3365784,3.357458353,208.3365784,0.5381667614,208.3365784,0.1982807666,
207.9021149,3.665186882,207.9021149,10,207.9021149,0.6998329163,
207.5071259,3.457103014,207.5071259,0.9304292202,207.5071259,10,
207.0725708,3.729391575,207.0725708,-0.0576820001,207.0725708,10,
206.6775513,4.030539036,206.6775513,-0.3748724163,206.6775513,10,
206.2430115,3.681042194,206.2430115,0.429715842,206.2430115,10,
205.8084564,4.411670208,205.8084564,10,205.8084564,-0.2665825784,
205.4133606,10,205.4133606,10,205.4133606,10,
204.9787903,10,204.9787903,10,204.9787903,10,
204.5836945,3.641176462,204.5836945,0.06584828347,204.5836945,0.1699290574,
204.1490784,4.001430988,204.1490784,-0.08622448891,204.1490784,-0.8011732101,
203.7539673,3.8194561,203.7539673,10,203.7539673,0.08585386723,
203.3193207,3.782520294,203.3193207,-0.1124230847,203.3193207,0.1106493175,
202.9241486,10,202.9241486,10,202.9241486,10,
202.4894867,3.215174675,202.4894867,0.3103584647,202.4894867,0.4694711864,
202.0943146,3.412214041,202.0943146,-0.1754779816,202.0943146,10,
201.6596069,4.122816563,201.6596069,10,201.6596069,-0.6874988675,
201.224884,3.354204416,201.224884,-0.03716315329,201.224884,0.1750041097,
200.8296661,3.493471861,200.8296661,-0.007626369596,200.8296661,10,
200.394928,3.399990797,200.394928,-0.2392353266,200.394928,-0.009327406995,
199.9996948,10,199.9996948,10,199.9996948,-0.7923571467,

Baseline 100%T,
Baseline 100%T
Collection Time: 02/03/2022 08:45:59
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  2000.000
UV-Vis Data Interval (nm)  0.42
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 02/03/2022 08:41:24
Method Modifications:
Common Interval nm Changed: 02/03/2022 08:41:59, Old:    1.000, New:    1.667
Baseline Correction Changed: 02/03/2022 08:41:59, Old:0, New:1
Storage Changed: 02/03/2022 08:41:59, Old:1, New:0
Common Interval nm Changed: 02/03/2022 08:42:39, Old:    1.667, New:    1.667
Common Interval nm Changed: 02/03/2022 08:44:24, Old:     5.00, New:     0.25
Common Interval nm Changed: 02/03/2022 08:45:50, Old:     0.25, New:     0.42
End Method Modifications
<Current Wavelength> , 211.7

blank,
blank
Collection Time: 02/03/2022 08:46:51
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  2000.000
UV-Vis Data Interval (nm)  0.42
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 02/03/2022 08:41:24
Method Modifications:
Common Interval nm Changed: 02/03/2022 08:41:59, Old:    1.000, New:    1.667
Baseline Correction Changed: 02/03/2022 08:41:59, Old:0, New:1
Storage Changed: 02/03/2022 08:41:59, Old:1, New:0
Common Interval nm Changed: 02/03/2022 08:42:39, Old:    1.667, New:    1.667
Common Interval nm Changed: 02/03/2022 08:44:24, Old:     5.00, New:     0.25
Common Interval nm Changed: 02/03/2022 08:45:50, Old:     0.25, New:     0.42
End Method Modifications
<Current Wavelength> , 210.8

bm3-wt-5-in-1000,
bm3-wt-5-in-1000
Collection Time: 02/03/2022 08:47:30
Operator Name  :
Scan Version 5.0.0.999
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  800.0
Stop (nm)  200.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  2000.000
UV-Vis Data Interval (nm)  0.42
UV-Vis Ave. Time (sec)  0.0125
Beam Mode  Dual Beam
Baseline Correction  On
Baseline Type  Baseline correction
Baseline File Name
Baseline Std Ref File Name
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 02/03/2022 08:41:24
Method Modifications:
Common Interval nm Changed: 02/03/2022 08:41:59, Old:    1.000, New:    1.667
Baseline Correction Changed: 02/03/2022 08:41:59, Old:0, New:1
Storage Changed: 02/03/2022 08:41:59, Old:1, New:0
Common Interval nm Changed: 02/03/2022 08:42:39, Old:    1.667, New:    1.667
Common Interval nm Changed: 02/03/2022 08:44:24, Old:     5.00, New:     0.25
Common Interval nm Changed: 02/03/2022 08:45:50, Old:     0.25, New:     0.42
End Method Modifications
<Current Wavelength> , 209.6

